SM_Name,Customer_Name,Phone_Number
TOCHUKWU PRECIOUS EZINNE,DELIGHT SUPER STAR SCHOOL,08038022650
UZOKA CHRISTOPHER,DE-AKOMS INTERNATIONAL SCHOOL,08037935764
UZOKA CHRISTOPHER,HIGHBROW INTERNATIONAL SCHOOL,08142557420
UZOKA CHRISTOPHER,ULOC INTERNATIONAL SCHOOL,08066482885
UZOKA CHRISTOPHER,SWEETROSES BRITISH ACADEMY,08033104058
UZOKA CHRISTOPHER,ROSEWOOD MONTESSORI SCHOOL,08182247813
UZOKA CHRISTOPHER,TESSY INTERNATIONAL SCHOOL PRIMARY,08064636104
UZOKA CHRISTOPHER,COMPASS INTERNATIONAL SCHOOL,08063443263
UZOKA CHRISTOPHER,ELDAD TRANSFORMATION SCHOOL,07035798859
UZOKA CHRISTOPHER,ELGIBHOR SCHOOL,08030493641
UZOKA CHRISTOPHER,NEO SIGN AND WONDERS INTERNATIONAL SCHOOL,07066349361
UZOKA CHRISTOPHER,LEARNERSFIELD INTERNATIONAL SCHOOL,08030874416
UZOKA CHRISTOPHER,THE BRIGHTER MODEL SCHOOL,09039110190
UZOKA CHRISTOPHER,SHARON STARS INTERNAYIONAL SCHOOL,08136981187
UZOKA CHRISTOPHER,NICEFIELD INTERNATIONAL SCHOOL,08136981187
UZOKA CHRISTOPHER,SUPERNATURAL GIANT MEMORIAL SCHOOL,08037630950
UZOKA CHRISTOPHER,ELITE CHAMPION SCHOLARS,0806583441
UZOKA CHRISTOPHER,FRESH START INTERNATIONAL SCHOOL,07030356974
UZOKA CHRISTOPHER,GLORIOUS CHILD INTERNATIONAL SCHOOL,08123111921
UZOKA CHRISTOPHER,UCHERA  SOLID FOUNDATTION ACADEMY,08170692821
UZOKA CHRISTOPHER,TENDERFOOT INTERNATIONAL SCHOOL,08038327514
UZOKA CHRISTOPHER,ABUNDANT LIFE SCHOOL,08064838405
UZOKA CHRISTOPHER,BROOMFIELD INTERNATIONAL SCHOOL,07034489484
UZOKA CHRISTOPHER,JIKOLIS INTERNATIONAL SCHOOL,08033425480
UZOKA CHRISTOPHER,"PENIEL NURSERY AND PRIMARY SCHOOL, RIVER STATE",07066727158
UZOKA CHRISTOPHER,TOPCHOICE HIGH GRADE ,09077048164
UZOKA CHRISTOPHER,CLITTERS HOUSE INFANTS & JUNIOR SCHOOL,08033961010
UZOKA CHRISTOPHER,HARE BELL MONTESSORI INTERNATIONAL SCHOOL,07038305849
UZOKA CHRISTOPHER,TOPCHOICE INTERNATIONAL MONTESSORI SCHOOL,08037630950
UZOKA CHRISTOPHER,"PENIEL INTERNATIONAL COLLEGE, RIVER STATE",08029701449
UZOKA CHRISTOPHER,ANGELIC PRINCE AND PRINCESS,07085985703
UZOKA CHRISTOPHER,NITHALOS INTERNATIONAL SCHOOL,08037402758
UZOKA CHRISTOPHER,THE TOVIAN INTERNATIONAL SCHOOL,09096003186
UZOKA CHRISTOPHER,TRIUMPH INFANT AND JUNIOR SCHOOL,08068107655
UZOKA CHRISTOPHER,THE GIFTED HANDS SCHOOL,07062502897
UZOKA CHRISTOPHER,GLORIOUS CHILD CENTER SCHOOL,07034709515
UZOKA CHRISTOPHER,WIZZY MONTESSORI INTERNATIONAL SCHOOL,08069784883
UZOKA CHRISTOPHER,TAWHID ACADEMY,08101700913
UZOKA CHRISTOPHER,ANN'S INTERNATIONAL COLLEGE,08039227870
UZOKA CHRISTOPHER,DEN BEC GROUP OF SCHOOL,07078769212
UZOKA CHRISTOPHER,ST HELEN INTERNATIONAL SCHOOL,08035431875
UZOKA CHRISTOPHER,NEW SHUNAMITE MISSION ACADEMY,08068581113
UZOKA CHRISTOPHER,THE HERITAGE OF GOD'S INTERNATIONAL SCHOOL,09032966173
UZOKA CHRISTOPHER,HAMPTON INTERNATIONAL SCHOOL,08160025669
UZOKA CHRISTOPHER,ABUNDANT GRACE MONTESSORI SCHOOL,08063092217
UZOKA CHRISTOPHER,NEW GENBREAD INTERNATIONAZL SCHOOL,08037798406
UZOKA CHRISTOPHER,JEPHTHAN MONTESSORI SCHOOL,08060717333
UZOKA CHRISTOPHER,JEPTHAH COMPREHENSIVE SECONDARY SCHOOL,08066721509
UZOKA CHRISTOPHER,VICTORY BAPTIST ACADEMY (PORT HARCOURT),07065395304
UZOKA CHRISTOPHER,MOUNTAINDEW LEARNING FIELD,08125066526
UZOKA CHRISTOPHER,DE TEEGEE EDUCATIONAL CENTRE,08149417542
UZOKA CHRISTOPHER,YITZHAK RABIN INTERNATIONAL SCHOOL,08038718870
UZOKA CHRISTOPHER,DIAMOND STARS INTERNATIONAL SCHOOL,07065262625
UZOKA CHRISTOPHER,HAVILAH MODEL ACADEMY,08108490302
UZOKA CHRISTOPHER,REDEEMER'S POWER INTERNATIONAL SCHOOL,0906450014
UZOKA CHRISTOPHER, ABRIMEI HIGHER LIFE INT'L SCHOOL,08067287542
UZOKA CHRISTOPHER,ROYAL GIRLS ACADEMY, 08037242233
UZOKA CHRISTOPHER,SPRING VALLEY SCHOOL, 07066196656
UZOKA CHRISTOPHER,SHALOM INT.L SCHOOL,08134847339
UZOKA CHRISTOPHER,JOYFUL HENRY INT.L SCHOOL,08135241373
UZOKA CHRISTOPHER,BLESSED CONVENANT INTELLECTUAL,08067777903
UZOKA CHRISTOPHER,PARAGON CITY LIHHT COLLEGE ,07064822327
UZOKA CHRISTOPHER,GOLDEN MODEL SCHOOL ,08067484872
UZOKA CHRISTOPHER,ALL SAINT CATHOLIC SCHOOL ,09039475767
UZOKA CHRISTOPHER,SALEMSPRING INT.L SCHOOL ,070381867080
UZOKA CHRISTOPHER,IREOMA CHILDREN ACADEMY,08036037100
UZOKA CHRISTOPHER,THE MIDRIEL SCHOOL ,07037765198
UZOKA CHRISTOPHER,ENDPLUS INTERNATIONAL SCHOOL ,08037205848
UZOKA CHRISTOPHER,BROOKSIDE MONTESSORI SCHOOL ,08144624814
UZOKA CHRISTOPHER,ACMECARE MONTESSORI ACADEMY,08133313429
UZOKA CHRISTOPHER,GAFED INTERNATIONAL SCHOOL,08037634600
UZOKA CHRISTOPHER,DORDOL INTERNATIONAL MONTESSORI SCHOOL,07064858049
UZOKA CHRISTOPHER,KADOSHLAND INTERNATIONAL SCHOOL,08035418115
UZOKA CHRISTOPHER,THE APOSTOLIC MODERN SCHOOL,08063351790
UZOKA CHRISTOPHER,GODSWILL INTERNATIONAL SCHOOL,08161949903
UZOKA CHRISTOPHER,HOLMAC SCHOOL,08099859695
UZOKA CHRISTOPHER,STARCHILD INTERNATIONAL SCHOOL,08027584300
UZOKA CHRISTOPHER,GLORIOUS COVENANT SCHOOL,08063263970
UZOKA CHRISTOPHER,PRICELESS RARE GEM INTERNATIONAL ACADEMY,08034702994
UZOKA CHRISTOPHER,HOLY HULKS SCHOOL ,08107757271
UZOKA CHRISTOPHER,EMMY NORBERTON INT.L SCHOOL,08064281886
UZOKA CHRISTOPHER,THE SPROUTSFIELD,08074801852
UZOKA CHRISTOPHER,RAINBOW KIDS ACADEMY,07033496211
UZOKA CHRISTOPHER,FEDERAL GOVRNMENT COLLEGE RUMUOKORO,08030915246
UZOKA CHRISTOPHER,HARUK GROUP OF SCHOOLS,08028790917
UZOKA CHRISTOPHER,ADONAIBEST EDUCATION CENTER,08171685756
UZOKA CHRISTOPHER,REHOBOTH MONTESSORI SCHOOL,08083741407
UZOKA CHRISTOPHER,KETVILLE ACADEMY,07034386170
UZOKA CHRISTOPHER,STAR BRAINS INTERNATIONAL SCHOOL,07068544508
UZOKA CHRISTOPHER,BORN STAR INTERNATIONAL SCHOOL,08037087928
UZOKA CHRISTOPHER,FLOODGATE OF BLESSINGS INTERNATIONAL SCHOOL,09038806058
UZOKA CHRISTOPHER,TOPNOVELLA INTERNATIONAL SCHOOL,08160516088
UZOKA CHRISTOPHER,CHRISLANDOR POTTERS INTERNATIONAL SCHOOL,08035888050
UZOKA CHRISTOPHER,WISDOM GATE INTERNATIONAL SCHOOL,08062554785
UZOKA CHRISTOPHER,YOUNG KING AND QUEENS INTERNATIONAL SCHOOL,080612722210
UZOKA CHRISTOPHER,ROYAL CHILDREN ACADEMY,08079488072
UZOKA CHRISTOPHER,STARLET ACADEMY,09056220903
UZOKA CHRISTOPHER,MATER MISERICODIAE SCHOOL,08028858654
UZOKA CHRISTOPHER,ST. MICHAEL'S ANGLICAN SCHOOL,09034206105
UZOKA CHRISTOPHER,THE REEDEEMED CHILD SCHOOL,08065502663
UZOKA CHRISTOPHER,SUCCESS COMPREHENSIVE SCHOOL,09050652795
UZOKA CHRISTOPHER,ELIADA INTERNATIONAL SCHOOL, 08065727430
UZOKA CHRISTOPHER,COVENANT KIDS MONTESSORI INT.L SCHOOL ,08037454872
UZOKA CHRISTOPHER,CRESTLAND INTERNATIONAL SCHOOL,09134613374
UZOKA CHRISTOPHER,KELLY KOSY HIGH SCHOOL,08062557644
UZOKA CHRISTOPHER,GREAT FAITH INT.L SCHOOL ,09131597068
UZOKA CHRISTOPHER,TASC INT.L SCHOOL ,08080148413
UZOKA CHRISTOPHER,TITARESTAR ROYAL ACADEMY,08161281295
UZOKA CHRISTOPHER,WORDMARK SCHOOL,07036743246
UZOKA CHRISTOPHER,THE ROYAL ELITE ACADEMY,08039362290
UZOKA CHRISTOPHER,MADONNA MODEL SECONDARY SCHOOL,08125310838
UZOKA CHRISTOPHER,BROOKCHERITH EDUCATIONAL CENTRE,08104082105
UZOKA CHRISTOPHER,WISDOM GATE INTERNATIONAL SCHOOL,080379138816
UZOKA CHRISTOPHER,IMMORTALITY INTERNATIONAL SCHOOL,08036603258
UZOKA CHRISTOPHER,BEST OPTION INTERNATIONAL SCHOOL,0810316008
UZOKA CHRISTOPHER,GEMSTONE MONTESSORI SCHOOL,09157074007
UZOKA CHRISTOPHER,INTERNATIONAL PREPARATORY SCHOOL,07048065793
UZOKA CHRISTOPHER,TEKO SCHOOL,07061449318
UZOKA CHRISTOPHER,DIAMOND GROUP OF SCHOOL,07061567437
UZOKA CHRISTOPHER,EMITO BLESSED ACADEMY,08038981825
UZOKA CHRISTOPHER,EMILIO PAZZA MEMORAL SCHOOL,08146297502
UZOKA CHRISTOPHER,SEED OF WISDOM INTERNATIONAL SCHOOL,08122771184
UZOKA CHRISTOPHER,BRIDGES HEIGHT ACADEMY,08068044148
UZOKA CHRISTOPHER,WORD SHEPHERD VOICE INTERNATIONAL SCHOOL,09015946450
UZOKA CHRISTOPHER,LIVING WATER INTERNATIONAL SCHOOL,08033409097
UZOKA CHRISTOPHER,SPRING LEAF INTERNATIONAL SCHOOL,07063790649
UZOKA CHRISTOPHER,FUNTORCH KIDDIES INTERNATIONAL SCHOOL,09019549000
UZOKA CHRISTOPHER,KIDDIES COUNTRY SCHOOL,09157671117
UZOKA CHRISTOPHER,ERUDITE FUTURE GLORY CITADEL SCHOOL,07036887583
UZOKA CHRISTOPHER,BELL BERYY MONTESSORI INTERNATIONAL SCHOOL,08035442515
UZOKA CHRISTOPHER,BLESSED CHILDREN ACADEMY,08037808626
UZOKA CHRISTOPHER,ONYX BRIDGE ACADEMY,08136056292
UZOKA CHRISTOPHER,CELIA INT.L SCHOOL,08032546948
UZOKA CHRISTOPHER,MUMZ  DELIGHT FRESHDEWS SCHOOL,08061671590
UZOKA CHRISTOPHER,MARANATHA DE-GREAT INT.L SCHOOL ,07035996091
UZOKA CHRISTOPHER,GRADUATE SCHOOL ,08083170550
UZOKA CHRISTOPHER,PHEBEAN GROUP OF SCHOOLS ,08036772273
UZOKA CHRISTOPHER,BONAMATER MIDEL SCHOOL,08136164842
UZOKA CHRISTOPHER,LES AMIS INTERNATIONAL SCHOOL ,08032610284
UZOKA CHRISTOPHER,NASAM INTERNATIONAL SCHOOL,08063749469
UZOKA CHRISTOPHER,ESTIMOL NURSERY/PRIMARY SCHOOL,09075566393
UZOKA CHRISTOPHER,TEKZ CRECHE INTERNATIONAL SCHOOL,08061319292
UZOKA CHRISTOPHER,POTENTIAL INTELLECTUAL COLLEGE,08134112716
UZOKA CHRISTOPHER,VICTORIAVILLE NURSERY/PRIMARY SCHOOL,08038769707
UZOKA CHRISTOPHER,PATONY INTERNATUONAL SCHOOL,08103040934
VIVIAN MADAKI,MT SCHOOL,09087T
YUSUF MUHAMMAD,BLUES HORIZON SCHOOL ,07013927049
YUSUF MUHAMMAD,ZABIB SCHOOL,08033367468
YUSUF MUHAMMAD,DEC INTERNATIONAL SCHOOL,08023729127
YUSUF MUHAMMAD,ALC ACADEMY,08035817338
YUSUF MUHAMMAD,FUTURE LEADER INTERNATIONAL SCHOOL,08137176046
YUSUF MUHAMMAD,CATHEDRAL OF ST MICHEAL,08033337052
YUSUF MUHAMMAD,NAWAIR-UD-DEEN MODEL COLLEGE,07089417666
YUSUF MUHAMMAD,CHRIST CHURCH SCHOOLS,07061331645
YUSUF MUHAMMAD,EBENZER BAPTIST SCHOOL,08085886333
YUSUF MUHAMMAD,HEYIK INTERNATIONAL SCHOOL,08182717090
YUSUF MUHAMMAD,AL ALEEM ACADEMY,08033757759
YUSUF MUHAMMAD,WILSON SCHOOL,08022999383
YUSUF MUHAMMAD,KADWELL INTERNATIONAL SCHOOL,07041421000
YUSUF MUHAMMAD,IMAN EXCLUSIVE ACADEMY,08184218635
YUSUF MUHAMMAD,MBS SCIENCE ACADEMY,08036567189
YUSUF MUHAMMAD,DUBAI CARE SCHOOL,07058274888
YUSUF MUHAMMAD,BOSADE PRESTIGE INTERNATIONAL SCHOOL,07036027118
YUSUF MUHAMMAD,HALIM ACADEMY,08038221593
YUSUF MUHAMMAD,STANDARD VILLA ACADEMY,09033665612
YUSUF MUHAMMAD,OLIVE INTERNATIONAL SCHOOL,070039823963
YUSUF MUHAMMAD,TAHIR ISLAMIC ACADEMY,08035990063
YUSUF MUHAMMAD,JINIE SCHOOL,08035903397
YUSUF MUHAMMAD,KADUNA UNITY SCHOOL,07039496259
YUSUF MUHAMMAD,CLASSICAL INTERNATIONAL SCHOOL,08067980683
YUSUF MUHAMMAD,MUFNAJ INTERNATIONAL SCHOOL,08065616159
YUSUF MUHAMMAD,BETHEL BAPTIST ,07032143146
YUSUF MUHAMMAD,BIKIKISU INTERNATIONAL SCHOOL,08065650079
YUSUF MUHAMMAD,ANCHOR SCHOOL,07068024411
YUSUF MUHAMMAD,APEX  SCHOOL,08066229442
YUSUF MUHAMMAD,PRIME JOYCE INTERNATIONAL SCHOOL,09043462357
YUSUF MUHAMMAD,LAPAN SCHOOL,09068981353
YUSUF MUHAMMAD,GREAT PANAF SCHOOL,08061212163
YUSUF MUHAMMAD,DE APOSTOPLIC CHURCH SCHOOL,07038133728
YUSUF MUHAMMAD,DAGAPS ROYAL ACADDEMY,08188069566
YUSUF MUHAMMAD,T&T SCHOOL,08074406420
YUSUF MUHAMMAD,GOD SHIELD PRIVATE SCHOOL,08109050800
YUSUF MUHAMMAD,ULTIMATE KIDDIESS SCHOOL,09066774664
YUSUF MUHAMMAD,TAHIR INTERNATONAL SCHOOL,08063466299
YUSUF MUHAMMAD,BAPTIST SCHOOL,07069257874
YUSUF MUHAMMAD,WONDER KIDS ACADEMY,07059405120
YUSUF MUHAMMAD,2ND ECWA SCHOOL,07037381245
YUSUF MUHAMMAD,ANWARUL FAIDOT SOCIETY ACADEMY,08035180294
YUSUF MUHAMMAD,AYMAN BEST INTERNATIONAL SCHOOL,08177078397
YUSUF MUHAMMAD,GREEN SCHOLAR ACADEMY,08033495396
YUSUF MUHAMMAD,AGOMABAS SCHOOL,08067186265
YUSUF MUHAMMAD,ZAMANI COLLEGE,08120437481
YUSUF MUHAMMAD,AL ATHARIYYA HOME SCHOOL,09066677027
YUSUF MUHAMMAD,HMS SCHOOOL,07032472610
YUSUF MUHAMMAD,IVY SCHOOL,07033252221
YUSUF MUHAMMAD,MERRY KIDS ACADEMY,08039173247
YUSUF MUHAMMAD,AL YAQUEEN ACADEMY,09159293127
YUSUF MUHAMMAD,MUSAB MODEL SCHOOL,07062267851
YUSUF MUHAMMAD,ALFA INTERNATIONAL SCIENCE SCHOOL,080329144016
YUSUF MUHAMMAD,MARIAM ACADEMY,07030670716
YUSUF MUHAMMAD,SEAT OF WISDOM ACADEMY,08161377357
YUSUF MUHAMMAD,NEWMAN SCHOOL,08043139270
YUSUF MUHAMMAD,FEZON INTERNATIONAL SCHOOL,07034656074
YUSUF MUHAMMAD,FEDERA SCIENCE AND TECHNICAL GOVERNMENT COLLEGE,08033006002
YUSUF MUHAMMAD,OUR SAVIOUR SCHOOL,08061332916
YUSUF MUHAMMAD,KHARIS NURSERY AND PRIMARY SCHOOL,07069303535
YUSUF MUHAMMAD,ST ANNE SCHOOL,09053103487
YUSUF MUHAMMAD,UNCLE BAKO MEMEORIAL SCHOOL,08028333737
YUSUF MUHAMMAD,ESSENCE INTERNATIONAL SCHOOLS,08037015939
YUSUF MUHAMMAD,DESTINY COLLEGE KADUNA,07035375001
YUSUF MUHAMMAD,"FEDERAL GOVERNMENT COLLEGE, MALALI",08069250159
YUSUF MUHAMMAD,AL HAYY KIDDIES ACADEMY,08090510979
YUSUF MUHAMMAD,REEDEEMERS INTERNATIONAL SCHOOL (KADUNA),08036950971
YUSUF MUHAMMAD,FIKOM SCHOOL,08036992892
YUSUF MUHAMMAD,ABDUL BAKO ACADEMY,08123548055
YUSUF MUHAMMAD,NAWAIR-UD-DEEN MODEL COLLEGE,08030898296
YUSUF MUHAMMAD,GREATER HEIGHT,08062839335
YUSUF MUHAMMAD,EXCEL UNIVERSAL MODERN COLLEGE ,07035306011
YUSUF MUHAMMAD,CHRIST SUPREME ACADEMY,09014851391
YUSUF MUHAMMAD,GOOD STAR GOOD ZOOM SCHOOL,08038894719
YUSUF MUHAMMAD,DIVINE PROGRESS SCHOOL,07063506164
YUSUF MUHAMMAD,AL-IKHLAS COMPREHENSIVE SCHOOL,08100177384
YUSUF MUHAMMAD,KINGDOM HERITAGE MODEL SCHOOL( BARNAWA KADUNA),08034415220
YUSUF MUHAMMAD,MALKA ACADEMY,08168788608
YUSUF MUHAMMAD,SOW SEED SCHOOL,09068480433
YUSUF MUHAMMAD,BINTALYA INTERNATIONAL,07035937730
YUSUF MUHAMMAD,BETTY QUEEN INTERNATIONAL,08035992269
YUSUF MUHAMMAD,STANDARD FOUNDATION SCHOOL,08161323432
YUSUF MUHAMMAD,ANNOR LIGHT ACADEMY,09074748870
YUSUF MUHAMMAD,KINGDOM ROYAL SCHOOL,09091527140
YUSUF MUHAMMAD,HAUWA'U MEMORIAL SCHOOL,08034576018
YUSUF MUHAMMAD,KAMLIK SCHOL KADUNA,07039245933
YUSUF MUHAMMAD,SUNNY STAR INTERNATIONAL ACADEMY,07034800169
YUSUF MUHAMMAD,CENTRAL ACADEMY,07037757951
YUSUF MUHAMMAD,OORE OFE BAPTIST,08036166550
YUSUF MUHAMMAD,JOY SCHOOL,08061600651
YUSUF MUHAMMAD,"FEDERAL GOVERNMENT COLLEGE, MALALI",08033444471
YUSUF MUHAMMAD,AREWA MODEL SCHOOL,07067080250
YUSUF MUHAMMAD,GIRAUD INTERNATIONAL SCHOOL ,07063768324
YUSUF MUHAMMAD,JAMAL  SCHOOL,08028535956
YUSUF MUHAMMAD,HOPE SCHOOL, 07065949094
YUSUF MUHAMMAD,MEDINA MODERN ACADEMY,08061573082
YUSUF MUHAMMAD,SYDNEY INTERNATIONAL SCHOOL,08055630045
YUSUF MUHAMMAD,HAMFANA INT'L ACADEMY,07033387646
YUSUF MUHAMMAD,PIETY HIGH SCHOOL,08036069948
YUSUF MUHAMMAD,AUNTY NI'IMATUL SCHOOL,08039156663
YUSUF MUHAMMAD,AHLU BADAR INT'L MODEL SCHOOL, 08139313266
YUSUF MUHAMMAD,JAMAAATUL-NURU ACADEM,07062881600
YUSUF MUHAMMAD,OLIVE INTERNATIONAL SCHOOL,07036306300
YUSUF MUHAMMAD,"SOLID ACADEMY, KADUNA",08036446151
YUSUF MUHAMMAD,IRFA INTERNATIONAL SCHOOL,08055120850
YUSUF MUHAMMAD,AL IHSAN ACADEMY,08163511046
YUSUF MUHAMMAD,NIMBLES MINDS SCHOOL,08030825655
YUSUF MUHAMMAD,YUSWAL ACADEMY,08027106281
YUSUF MUHAMMAD,AL MEDINAT INTERNATIONAL ISLAMIC SCHOOL,08038189959
YUSUF MUHAMMAD,REVIVED ACADEMY,08107417021
YUSUF MUHAMMAD,MODEL INTERNATIONAL SCHOOL,08060227683
YUSUF MUHAMMAD,ZEEENA INTERNATIONAL SCHOOL,07035942124
YUSUF MUHAMMAD,NURUL-HUDA STANDARD ACADEMY,08061213046
YUSUF MUHAMMAD,HASSED ACHIEVERS ACADEMY,08062532080
YUSUF MUHAMMAD,MANNA ACADEMY,08067999371
YUSUF MUHAMMAD,PETRA LEADERSHIP ACADEMY,08103066412
YUSUF MUHAMMAD,NASHMIR SCHOOL,07081111970
YUSUF MUHAMMAD,CLEVERLAND MODEL SCHOOL,08036990896
YUSUF MUHAMMAD,KINGDOM HERITAGE MODEL SCHOOL (KADUNA),08063935449
YUSUF MUHAMMAD,NABEELAH ACADEMY,07032403980
YUSUF MUHAMMAD,BENICK PRIVATE SCHOOL,08069518625
YUSUF MUHAMMAD,ANSAR-RU ISLAM MODEL SCHOOL,08067832252
YUSUF MUHAMMAD,JAMAS NURSERY & PRIMARY SCHOOL,08139741212
YUSUF MUHAMMAD,SUCCESS ACADEMY KADUNA,08117434407
YUSUF MUHAMMAD,AL SALAFIYYA MODEL SCHOOL,08167923498
YUSUF MUHAMMAD,MODEL INT'L SCHOOL,08060227683
YUSUF MUHAMMAD,KIDS COLLEGE MONTESSORI ,08036023866
YUSUF MUHAMMAD,DANBO INTERNATIONAL SCHOOL,07039890976
YUSUF MUHAMMAD,RIS-AB MEMORIAL SCHOOL,07032200361
YUSUF MUHAMMAD,KHARIS NURSERY AND PRIMARY SCHOOL,08065810541
YUSUF MUHAMMAD,CAC SCHOOL,08039769409
YUSUF MUHAMMAD,THE VICTORY SCHOOL,07033784321
